old_pecha_text_id,old_mongo_id,old_title,old_language,old_group_id,new_text_id,new_edition_id,new_stem,new_title,match_method,match_confidence,content_ratio,content_divergent,old_n_segments,old_catalog_rank,old_sibling_ids
P4rtJBlE4hLKy6mgMmbqn,edbef9bb-e001-432e-b6c3-e574c094ea62,སྒྲོལ་མ་ཉེར་གཅིག་ལ་བསྟོད་པ།,bo,f0a67204-c557-4856-b5bd-6a8932ae820f,HyUbHGlzS9LsSrgiFQNYE,lEmYv8BrRQkOMPY9ymQpS,སྒྲོལ་མ་ཉེར་གཅིག་ལ་བསྟོད་པ།,སྒྲོལ་མ་ཉེར་གཅིག་ལ་བསྟོད་པ།,content-near-identical,0.9904,0.9904,False,31,7,eUIOFPy66eyjuVEIUZjPF GtlnR2YuR2vXA1NoCnuKN nGJwfdkjXlCQBQsl24HDo ATPs43o1O3n8GT3AkqSlA m8QpB7mEMvmgM2NBCNHAB Ed2GKDFklgId2Gsx3Xv6t
CHTaNveRDmoSLCdZr9qLe,c2365b70-6888-4be3-87e4-dfb6f0c5f224,༄༅། །སྒྲོལ་མ་ཙིཏྟཱ་མ་ཎི་ལ་བརྟེན་པའི་ཐུན་མོང་མ་ཡིན་པའི་བླ་མའི་རྣལ་འབྱོར་ཐར་པར་བགྲོད་པའི་ཐེམ་སྐས་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,053b9648-24fd-4f47-ac01-76e81c52a1f5,eTmzkTGQAP1kUP2cAyjT7,gK6PnhBsPdvR4iYw4sFUH,སྒྲོལ་མ་ཙིཏྟཱ་མ་ཎི་ལ་བརྟེན་པའི་ཐུན་མོང་མ་ཡིན་པའི་བླ་མའི་རྣལ་འབྱོར་ཐར་པར་བགྲོད་པའི་ཐེམ་སྐས་ཞེས་བྱ་བ་བཞུགས་སོ། །,༄༅། །སྒྲོལ་མ་ཙིཏྟཱ་མ་ཎི་ལ་བརྟེན་པའི་ཐུན་མོང་མ་ཡིན་པའི་བླ་མའི་རྣལ་འབྱོར་ཐར་པར་བགྲོད་པའི་ཐེམ་སྐས་ཞེས་བྱ་བ་བཞུགས་སོ། །,content-near-identical,0.9712,0.9712,False,40,63,
iA4TUggSjlVU0EFRGmjJn,704b917a-0c8d-4654-a59d-b57f67325ec8,སྟོན་པ་ཐུབ་པའི་དབང་པོར་བསྟོད་པ།,bo,f688c567-634d-4255-a1ef-676f7592c410,HsEb0SsTZy4PirhQ8NgaM,x6yllaEumaXBuYlL7IcVG,སྟོན་པ་ཐུབ་པའི་དབང་པོར་བསྟོད་པ།,༄༅། །སྟོན་པ་ཐུབ་པའི་དབང་པོར་བསྟོད་པ།,content-identical,1.0,1.0,False,23,58,i7B83igcHGX6X9BPRTCO6
YIx7kh2NhIqiSs5IseLFJ,f77c4d00-077a-41bf-a055-69007c5c9649,སྤྱོད་འཇུག་སྨོན་ལམ།,bo,efb2ae7e-6550-42d7-8de8-955e883571b9,17Ui1qnL3NJCnEowPZ2ZQ,f7qs8kKZMFZ30ynqq7cif,སྤྱོད་འཇུག་སྨོན་ལམ་བཞུགས་སོ།,སྤྱོད་འཇུག་སྨོན་ལམ་བཞུགས་སོ།,content-near-identical,0.9946,0.9946,False,58,14,o9RqFHbVZ6e5SYkONjNmp o0Jycpv1mnYxbNQjZYByO
Il82XeEj2CTqcvTbyS0hg,da83f0ea-4dd2-498b-bd02-0e18968bb92c,༄༅། །སྨོན་ལམ་རྡོ་རྗེའི་རྒྱ་མདུད་ནི། །,bo,f71a9ade-44bf-4f97-9595-4ab70f5dcd1a,ZEggQpnRdNyGUaocUZLXy,qu5nwRaH41iTbKCJE8W2w,སྨོན་ལམ་རྡོ་རྗེའི་རྒྱ་མདུད་ནི།,སྨོན་ལམ་རྡོ་རྗེའི་རྒྱ་མདུད་ནི།,content-near-identical,0.9852,0.9852,False,36,,
OmpkwJBcTYrtRGEf94bDy,4225a589-eed5-49b5-970d-963f1e2ffcc3,༄༅། །སློབ་དཔོན་ཐུགས་རྗེ་ཅན་གྱི་ཐུགས་དམ་གནད་ནས་སྐུལ་བའི་གདུང་དབྱངས་གསོལ་འདེབས་བཞུགས་སོ། །,bo,3ee62166-7757-4291-974e-441f06fe4397,izKLWpVHbh8DJwALK0bgv,lSWztGH4FFb8Ue8nnxchb,སློབ་དཔོན་ཐུགས་རྗེ་ཅན་གྱི་ཐུགས་དམ་གནད་ནས་སྐུལ་བའི་གདུང་དབྱངས་གསོལ་འདེབས་བཞུགས་སོ། །,སློབ་དཔོན་ཐུགས་རྗེ་ཅན་གྱི་ཐུགས་དམ་གནད་ནས་སྐུལ་བའི་གདུང་དབྱངས་གསོལ་འདེབས་བཞུགས་སོ། །,content-near-identical,0.968,0.968,False,32,87,
wN9twxKPF0D5PWUdEARSU,36d15815-6150-4abe-b594-4c327472e79d,སློབ་དཔོན་རིན་པོ་ཆེའི་མཚན་སྔགས།,bo,3f86c591-4fd0-4bba-ab7b-621e0a5066d3,Ur3xbvgxjOFOLjBYNrMSz,oFa1C0JT5VbOYjENkuT5D,སློབ་དཔོན་རིན་པོ་ཆེའི་མཚན་སྔགས།,སློབ་དཔོན་རིན་པོ་ཆེའི་མཚན་སྔགས།,content-identical,1.0,1.0,False,2,54,q1bF8rbiRFsmi4PZE2erf
Ib2zI94iI0RIcIPwOJqWd,c37013a9-5b66-4d92-bcc5-8e504edf9602,ཨོ་རྒྱན་རིན་པོ་ཆེའི་ཞལ་ཆེམས་གསོལ་འདེབས་བཞུགས༔,bo,64a46d45-dd34-4c51-9cfb-8d2e41b4f683,UUbYLrWhXhDBLSXnmDBLe,CdSPtE4Qu9j5vmr1vSvqZ,ཨོ་རྒྱན་རིན་པོ་ཆེའི་ཞལ་ཆེམས་གསོལ་འདེབས་བཞུགས༔,ཨོ་རྒྱན་རིན་པོ་ཆེའི་ཞལ་ཆེམས་གསོལ་འདེབས་བཞུགས༔,content-near-identical,0.98,0.98,False,30,,
,,,,,5yVLOg0Vna5MtaXlf6KaY,u4GrFTrXLKLkBp0mqYbZp,ཇོ་བོ་རྗེའི་བསྟོད་པ་ཕུན་སུམ་ཚོགས་པ་མ་བཞུགས་སོ།,ཇོ་བོ་རྗེའི་བསྟོད་པ་ཕུན་སུམ་ཚོགས་པ་མ་བཞུགས་སོ།,NEW_ONLY,,,,,,
,,,,,ewzxYYcM5UF1oCDtMDxNl,9HPXahDQ9ptYjc0QmmxjJ,དགའ་ལྡན་ལྷ་བརྒྱ་མ་འདོད་གསོལ་སྨོན་ལམ་དང་བཅས་པ།,དགའ་ལྡན་ལྷ་བརྒྱ་མ་འདོད་གསོལ་སྨོན་ལམ་དང་བཅས་པ།,NEW_ONLY,,,,,,
,,,,,cf37ueUMBKoDYm3Ez1YFt,36NY3B0vOoajMk3JrGcUT,བྱིས་པའི་གདོན་ཆེན་བཅོ་ལྔ་ཞི་བར་བྱེད་པའི་གཟུངས་བཞུགས་སོ།,བྱིས་པའི་གདོན་ཆེན་བཅོ་ལྔ་ཞི་བར་བྱེད་པའི་གཟུངས་བཞུགས་སོ།།,NEW_ONLY,,,,,,
,,,,,ZUYKSNhId4fkM8GExRjIv,efZc9xHWDmi5VqdhMPNI2,བྱིས་པའི་འབུམ་ཆུང་བཞུགས་སོ།།,བྱིས་པའི་འབུམ་ཆུང་བཞུགས་སོ།།,NEW_ONLY,,,,,,
,,,,,vB32VL9Pymp6WlOOZJa3r,YW34dIELkqsK2440H48vt,རྒྱལ་ཁམས་བདེ་བའི་སྨོན་ལམ།,རྒྱལ་ཁམས་བདེ་བའི་སྨོན་ལམ།,NEW_ONLY,,,,,,
,,,,,dpKoQk4ixjNFq1f7vQVEf,cV4yXtdrXIN2PblCMKgyt,རྒྱལ་བ་ཚེ་དཔག་མེད་ཀྱི་མཚན་སྔགས།,རྒྱལ་བ་ཚེ་དཔག་མེད་ཀྱི་མཚན་སྔགས།,NEW_ONLY,,,,,,
,,,,,8lzsQrOi1YkdHPbkfaxa1,r1gz73KD54GEXk1HLE62S,ལམ་རིམ་སྨོན་ལམ་བཞུགས་སོ།,ལམ་རིམ་སྨོན་ལམ་བཞུགས་སོ།,NEW_ONLY,,,,,,
,,,,,GNaFsT0ZUBpCmGy61FXvw,LaQL9SI0YFgKm94SNDWu7,སྒྲོལ་བསྟོད་སྐྱབས་བདུན་མ།,སྒྲོལ་བསྟོད་སྐྱབས་བདུན་མ།,NEW_ONLY,,,,,,
2ghM3pZ0YejMR19RwhgVS,da7b8478-630c-48f9-b784-3e00ebdc778f,ཆགས་མེད་བདེ་སྨོན།,bo,a74a7d17-9912-4e9d-bec1-3ed1d45222bb,,,,,OLD_ONLY,,,,76,37,
bOJymZ1PZjpFDkeffjbgZ,ecbfbb32-e1c8-4ce6-a207-72ca8e71d12a,ཆགས་མེད་བདེ་སྨོན། ༼ཁ་སྐད།༽,tib,a74a7d17-9912-4e9d-bec1-3ed1d45222bb,,,,,OLD_ONLY,,,,76,,
GxakJMOLGzLwoLSbFTzd0,e1a437bc-d606-4283-838f-d5d46df0b2fe,chak mé dé mön,tibphono,a74a7d17-9912-4e9d-bec1-3ed1d45222bb,,,,,OLD_ONLY,,,,76,,
88UIsXzJTkawquPqwKgBu,ec03ba6e-4c0b-42b1-8a35-6777357243a9,བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོ། ༼ཁ་སྐད།༽,tib,af4bad1b-a382-41f9-a6c9-1926de0c00ac,,,,,OLD_ONLY,,,,27,,
rj2dtxUr9tSKn7P6qfL0g,d51cd269-15e5-43db-a15a-1d2fbd9422c5,chomdendé ma sherab kyi parol tu chinpa i nyingpo,tibphono,af4bad1b-a382-41f9-a6c9-1926de0c00ac,,,,,OLD_ONLY,,,,27,,
1EENMb457ICcq3d2DwQBs,6d9a82b9-8d9d-4b71-830e-b80538d3cf54,The Sūtra of the Heart of Transcendent Wisdom,en,af4bad1b-a382-41f9-a6c9-1926de0c00ac,,,,,OLD_ONLY,,,,27,,
FsrpfLxgRL9UniIrc7c5o,8bb4a625-0112-40c0-9c60-bb26b3df2b10,བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོ།,bo,af4bad1b-a382-41f9-a6c9-1926de0c00ac,,,,,OLD_ONLY,,,,27,6,
AX15wWwiRslIIaViRwhoR,80cd0f55-85f3-478a-9314-5301d3d7b7d4,ཞབས་བརྟན་རབ་འབྱམས་རྒྱལ་བ། ༼ཁ་སྐད།༽,tib,1a912685-b0b7-4830-aaa1-3a2dc051b63a,,,,,OLD_ONLY,,,,13,,
Q0zksNncp4RAUYQltthMp,c41e2387-d0d8-4bf7-8404-0393c6ea34f0,Long Life Prayer for Lhamo Dhondup,en,1a912685-b0b7-4830-aaa1-3a2dc051b63a,,,,,OLD_ONLY,,,,13,,
Rz0H8UL1N8bz0VmoeGAf0,aca02891-3aa5-4bcb-af2e-c9aadf5e6895,zhabten rabjam gyalwa,tibphono,1a912685-b0b7-4830-aaa1-3a2dc051b63a,,,,,OLD_ONLY,,,,13,,
kxpC4ZMDErbw1IuehkSja,4ab69d62-e41a-4706-baad-55273842dffa,ཞབས་བརྟན་རབ་འབྱམས་རྒྱལ་བ།,bo,1a912685-b0b7-4830-aaa1-3a2dc051b63a,,,,,OLD_ONLY,,,,13,40,
TAbX51fDXxXj8CxLu1c3P,64ae49d2-ef14-42ea-a25b-55ba167830f8,kabsumpa,tibphono,37270029-c82b-44b4-b9cc-b9216424f76c,,,,,OLD_ONLY,,,,8,,
LhQhzZCHxKWeOwzARxh0D,b3c70823-a286-41a9-b92e-ad710564d6e2,སྐབས་གསུམ་པ།,bo,37270029-c82b-44b4-b9cc-b9216424f76c,,,,,OLD_ONLY,,,,8,48,
dbCoB885FatTtPBL0uAhR,237d2dbc-d44d-4170-a72e-6eb0384070da,chötrin,tibphono,633c9ad7-bcd3-4183-acf8-c7630f946a2b,,,,,OLD_ONLY,,,,4,,
u38TSRK5aOi34PJjQoQUF,60dc0fb5-b50e-4c9b-b9d7-81eb5a4cc8bb,མཆོད་སྤྲིན།,bo,633c9ad7-bcd3-4183-acf8-c7630f946a2b,,,,,OLD_ONLY,,,,4,53,
xNQeMa8t4CLhYKaHEdoAo,35d26b8d-e483-485f-98e5-46bc2a354a72,chen dren,tibphono,e0958d38-e522-40be-8b19-76b1836cd0fb,,,,,OLD_ONLY,,,,4,,
5YzgMmU2Ilg5IqPorXE3c,4793ce41-b1c5-452f-8e1b-084cd0809ce4,སྤྱན་འདྲེན།,bo,e0958d38-e522-40be-8b19-76b1836cd0fb,,,,,OLD_ONLY,,,,4,22,
NuEh37Vk8MoyFBWVLTvVq,3d17b10e-8359-4e08-9cb3-76483fdff6ed,drüsol,tibphono,4b48a29d-7426-4b95-9f79-43ff644fcca7,,,,,OLD_ONLY,,,,7,,
eaqZXIxP0IjxVc14Vp8ee,5fbdc392-277c-4e0f-af42-90af605edf2c,ཁྲུས་གསོལ།,bo,4b48a29d-7426-4b95-9f79-43ff644fcca7,,,,,OLD_ONLY,,,,7,23,
bT5PObg8UWlrTkzv3vPLF,35471c65-cce4-4a58-b765-1e177f58b425,gyé dü khak,tibphono,33c7a7e0-7508-4470-8cc1-b512e1a18e2e,,,,,OLD_ONLY,,,,15,,
jnLnIQnJViIglxzTQXFBV,ebd8b369-b003-4993-93da-60a2544de716,མཎྜལ་རྒྱས་བསྡུས་ཁག,bo,33c7a7e0-7508-4470-8cc1-b512e1a18e2e,,,,,OLD_ONLY,,,,15,51,
runXDPyo0m8WVfde2iBgJ,4605058e-d796-4a26-9d31-12a4f8dacd5d,namgyal ma i tsen ngak,tibphono,57a14db6-4f6f-43f7-afea-657c22977dc8,,,,,OLD_ONLY,,,,2,,
GYzsYwtSTR6fXye5MLmEF,76d3da6c-dd8c-4618-a908-6d284d2b947c,རྣམ་རྒྱལ་མའི་མཚན་སྔགས།,bo,57a14db6-4f6f-43f7-afea-657c22977dc8,,,,,OLD_ONLY,,,,2,59,
6yK2HiJb7lAr6CY5NgXE2,4f63f7d8-1657-42dc-b12f-8e5d5646264d,kyabdro semkyé,tibphono,eead1cf9-511f-4276-8a08-fbe797d81d39,,,,,OLD_ONLY,,,,9,,
GjpCl4TgW7G8thqYjflrs,28a07e24-1415-464e-b307-b353741218a2,སྐྱབས་འགྲོ་སེམས་བསྐྱེད།,bo,eead1cf9-511f-4276-8a08-fbe797d81d39,,,,,OLD_ONLY,,,,9,1,
2bZWF6UBdLuBdZfiMjpHy,bacac346-25e2-4c6b-b7c2-f7f44774b14c,sizhi i tsugnor  gongsa gyalwang tamché khyenzik chenpo chok tendro i gön du zhab zung ten ching  labchen zhedön lhün drub ché chok sum gyamtso i tugjé kulwa i soldeb chimé drubpa i yangnyen zhé jawa zhuk so,tibphono,a7852082-2fe5-4d1a-a2b4-9645f2b9ac0e,,,,,OLD_ONLY,,,,34,,
c6swTm8ZeuBLi6ghdX9UF,c84511b7-821a-4950-b43f-d4d1e93ba124,སྲིད་ཞིའི་གཙུག་ནོར་ྋགོང་ས་རྒྱལ་དབང་ཐམས་ཅད་མཁྱེན་གཟིགས་ཆེན་པོ་མཆོག་བསྟན་འགྲོའི་མགོན་དུ་ཞབས་ཟུང་བརྟན་ཅིང་། རླབས་ཆེན་བཞེད་དོན་ལྷུན་འགྲུབ་ཆེད་མཆོག་གསུམ་རྒྱ་མཚོའི་ཐུགས་རྗེ་བསྐུལ་བའི་གསོལ་འདེབས་འཆི་མེད་གྲུབ་པའི་དབྱངས་སྙན་ཞེས་བྱ་བ་བཞུགས་སོ།,bo,a7852082-2fe5-4d1a-a2b4-9645f2b9ac0e,,,,,OLD_ONLY,,,,34,55,
pPybOINDurt6tzLN67nOM,960deb0d-a003-4cb5-9640-6ab3434f411e,bö sung lhasung gi drin kul,tibphono,e0d4229e-7c3f-4697-910e-83f55ab97e64,,,,,OLD_ONLY,,,,11,,
oyJC2oagDUUg5LaO2Kdqj,49f681d3-d58f-499f-ac97-c5cf8871e82f,བོད་སྲུང་ལྷ་སྲུང་གི་འཕྲིན་བསྐུལ།,bo,e0d4229e-7c3f-4697-910e-83f55ab97e64,,,,,OLD_ONLY,,,,11,56,
5qpkc8Hzc2aYNJ0cSKkn4,e36d0881-069e-4529-a80e-bfa9e26fb86e,gangchen shingta nyer nga i soldeb,tibphono,6686aa8c-9e1d-4753-ae5b-7c20710a3307,,,,,OLD_ONLY,,,,9,,
wzDA7pEyi2FpAh6aGkC8L,c9e2ae6c-fa7b-4b5e-8cc5-ddb684298382,གངས་ཅན་ཤིང་རྟ་ཉེར་ལྔའི་གསོལ་འདེབས།,bo,6686aa8c-9e1d-4753-ae5b-7c20710a3307,,,,,OLD_ONLY,,,,9,60,
9nu5dJTjJXGY97ovC3KaH,238f6704-d861-449a-b619-1a0c9cf90b9a,བླ་མ་མཆོད་པ་བདེ་ལེགས་རབ་རྒྱས།,bo,27828c1c-f872-46ef-b616-48bb664689fb,,,,,OLD_ONLY,,,,323,64,
efBrgMjfo4qeWnxw3mKyc,676324d5-5094-4798-897c-e0fe43e1bb2e,༄༅། །བླ་མ་མཆོད་པའི་ཆོ་ག་བཞུགས་སོ།,bo,e95837ac-9e8f-48d2-a337-ed9ff4fdfb2c,,,,,OLD_ONLY,,,,345,65,
M6kI2MUtjHWxJs3F5DBkF,13b5639a-2ce1-418a-b1e4-66fa63fe6c62,བླ་མམཆོད་པའི་ཚོགས་མཆོད་བཞུགས་སོ།།,bo,73f8a53e-399b-4409-ab01-c0e8582aef6d,,,,,OLD_ONLY,,,,103,66,
gV3wt5ca5TxEZRHbAReB2,46ba2747-72a0-4b9b-a8df-2adf16f8b3dd,༄༅། །དཔལ་རོང་ཟོམ་པཎྜི་ཏ་ཆེན་པོའི་བླ་མའི་རྣལ་འབྱོར་བྱིན་རླབས་ཆར་འབེབས་བཞུགས།,bo,16a7fc2b-a6fc-4754-9206-d7313b5842a3,,,,,OLD_ONLY,,,,69,67,
jF470CwKopJC5FAo8eFrP,c25b3c4a-5018-4b3a-8da2-d6601796da0b,༈ ཙཀྲ་བཅུ་གསུམ་པའི་གཟུངས་བཞུགས་སོ། །,bo,5eecce93-4b0e-4cb8-afc5-aba130a74d28,,,,,OLD_ONLY,,,,1,69,
AyRBffuQTtNbZbByigHvJ,948c1adc-4fdf-4bc9-9dc9-d5ab6646281e,༄༅། །བདེ་མཆོག་ལྷ་ལྔའི་སྒྲུབ་ཐབས་མདོར་བསྡུས་བཞུགས་སོ། །,bo,09152c5a-6f61-45d1-98c2-490670cd9d62,,,,,OLD_ONLY,,,,15,71,
fS2gNiCJjeEnO4qYg4lha,6b01341f-deac-4de7-acff-e13a0edd9cfe,བཅོམ་ལྡན་འདས་དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་དཔའ་བོ་གཅིག་པའི་སྒྲུབ་ཐབས་ཤིན་ཏུ་མདོར་བསྡུས་བཞུགས་སོ། །,bo,66f49f52-0194-4f20-a80d-a67bf3a1a898,,,,,OLD_ONLY,,,,64,72,
mpUkTPMub88uTqh4c70Er,bfb7ad85-4d4b-496b-b9b9-40c689cf95f9,༄༅། །དཔལ་འཁོར་ལོ་སྡོམ་པའི་དག་པ་གསུམ་གྱི་རྣལ་འབྱོར་བཞུགས་སོ།།,bo,26849ce1-8a24-4629-9946-e90e44aedbaa,,,,,OLD_ONLY,,,,49,73,
Yykt0JzDwfsv3JFnQWD11,e8725667-1e01-4438-97a6-3eae983bf098,མཐེ་པོའི་སྨན་ཆུའི་ལྷ་མོའི་གསོལ་མཆོད་བཞུགས་སོ། །,bo,5a1316f6-ea2e-4443-9784-c40ea5a55c16,,,,,OLD_ONLY,,,,29,74,
RSkUGdG151jLGnZqoPSz4,ed8dcb55-576b-4d8d-917c-2a30de31e98f,༄༅། །སྤྱི་བཤགས་བཞུགས་སོ། །,bo,4ae99ddf-fa64-4290-b1a2-eb5d7a52c12a,,,,,OLD_ONLY,,,,3,32,
js9ZNQuzZZ20l8m6omW6g,6883f6e1-d24a-412b-9028-9d3e13d5e498,༄༅། །གཙོ་རྒྱལ་མ་བཞུགས་སོ། །,bo,9926b3a3-defd-497a-9efa-f69f8ac61c1e,,,,,OLD_ONLY,,,,44,75,
Jv3p8Ag3qHoTVpiXnwbiH,ca858f19-2c96-489b-89ba-339792cbf09a,༄༅། །བདེ་སྨོན་བཞུགས་སོ། །,bo,dc19cdf2-8232-40e4-ae07-04f78746bd0c,,,,,OLD_ONLY,,,,81,77,
Vs2WEVstLpQpx409OKalW,b38b40f6-6314-4ced-ab18-221bde9d760f,ཆོས་རྒྱལ་ནང་སྒྲུབ་ཀྱི་བསྟོད་པ་བཞུགས་སོ། །,bo,1ff142ca-603f-4ed3-a9f9-727f921984b3,,,,,OLD_ONLY,,,,26,79,
h98VObMJm3vYaLxLPBR5E,a7d5c0d1-aa1c-4a84-8eeb-8dc12071f322,༄༅། །དཔལ་ལྡན་ལྷ་མོའི་བསྟོད་པ་བཞུགས་སོ། །,bo,edeea17c-b441-4236-aa54-b5dae371741b,,,,,OLD_ONLY,,,,47,80,
aaTIJKUrxxO1OeJG7Vexi,cec37dce-3176-4abf-a775-85a2e3325c65,༄༅། །བདེ་གཤེགས་རིགས་ལྔ་བཞུགས་སོ། །,bo,cee5b62a-1718-4d1e-b37d-687de1d30247,,,,,OLD_ONLY,,,,21,81,
qkgGW4MBMiNp6duAouPrJ,9b181f4a-d081-4bed-ac92-a6f5c1364c60,༄༅། །སྲིད་ཞིའི་གཙུག་ནོར་ྋགོང་ས་ྋསྐྱབས་མགོན་ྋརྒྱལ་དབང་ཐམས་ཅད་མཁྱེན་གཟིགས་ཆེན་པ་མཆོག་བསྟན་འགྲོའི་མགོན་དུ་ཞབས་ཟུང་བརྟན་ཅིང་རླབས་ཆེན་བཞེད་དོན་ལྷུན་འགྲུབ་ཆེད་མཆོག་གསུམ་རྒྱ་མཚོའི་ཐུགས་རྗེ་བསྐུལ་བའི་གསོལ་འདེབས་འཆི་མེད་གྲུབ་པའི་དབྱངས་སྙན་ཞེས་བྱ་བ།,bo,211142f1-e5d0-40a8-87cf-c05bf42d501d,,,,,OLD_ONLY,,,,82,82,
J5Pxs4kpbI75rdotXAgjt,f4c51502-b6af-4954-ac23-9b24382ac905,༄༅། །བསྔོས་ཤ་ཟོས་པའི་སྡིག་སྦྱོང་སྨོན་ལམ་ཡན་ལག་བདུན་པ་ཉེས་ལྟུང་དག་བྱེད་ཅེས་བྱ་བ་བཞུགས་སོ།,bo,0c855ead-098a-44fe-9c42-5b08d2b2bbec,,,,,OLD_ONLY,,,,32,84,
DpDDoEQNCiaGX2KTT4vzG,a9335903-7254-430e-9afc-11bd3e05a40e,༄༅། །ས་བདག་དང་འབྱུང་བཞིའི་ལྷ་མོར་གསོལ་མཆོད་བཞུགས་སོ།།,bo,9ae1a8a2-d103-4af6-b524-b02f21b9dee5,,,,,OLD_ONLY,,,,17,85,
u5Cwm5mJJbIJuetyaEAiW,dd77e022-5450-48cf-9e0c-74b7ff88b9b0,༄༅། །འཕགས་པ་བཀྲ་ཤིས་བརྩེགས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་བཞུགས་སོ། །,bo,33d2da3e-53c4-4ea9-84ec-ab508062bd98,,,,,OLD_ONLY,,,,151,15,
BKDUGziU6pVDPTClPhFeO,b1bfc066-d505-450b-82cb-9636568ec8d9,༄༅། །གཅོད་ཡུལ་རྒྱ་མཚོའི་སྙིང་པོ་སྟན་ཐོག་གཅིག་ཏུ་ཉམས་སུ་ལེན་པའི་ཚུལ་ཟབ་མོའི་ཡང་ཞུན་ཅེས་བྱ་བ་བཞུགས་སོ། །,bo,4baf9ff3-b9d1-401e-8800-7a06bcad563c,,,,,OLD_ONLY,,,,193,88,
V484z8UMJxPI4CNNBtDmM,c57d91b3-9e63-41da-867a-54928a24d4b6,༄༅། །བདུད་འཇོམས་གཏེར་གསར་སྔོན་འགྲོའི་ངག་འདོན་བསྡུས་པ་བཞུགས་སོ། །,bo,76df839f-f440-4c45-8ae4-9064096011f0,,,,,OLD_ONLY,,,,44,89,
5LnmN4mDABktxPIJrPCpm,a6e8c1c6-c28f-4384-af30-fd3140b2bbab,༄༅། །རྗེ་བཙུན་རས་པ་ཆེན་པོ་ལ་བརྟེན་པའི་བླ་མའི་རྣལ་འབྱོར་ཚོགས་མཆོད་དང་བཅས་པ་ཡེ་ཤེས་དཔལ་འབར་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,da9458ba-fcb1-4cda-8e4b-f6916ca5ce5b,,,,,OLD_ONLY,,,,360,92,
FAbzytc9s0UjY8mahJonM,b8afe259-a1f5-45e2-9535-1d04d621a501,༈ སུ་རཱུ་པ་ཞེས་བྱ་བའི་གཟུངས།,bo,57c6851b-c0f3-4639-8f18-a12e3fbfbb30,,,,,OLD_ONLY,,,,2,21,
e6Ei5u0kC9emrAD30IDSq,8eff3cc0-aef1-4dbd-b85c-0217606ea338,༄༅། །ཐུབ་ཆོག་བྱིན་རླབས་གཏེར་མཛོད་བཞུགས་སོ། །,bo,21341b13-1fd2-4e96-80d5-4a77cf3ebb2f,,,,,OLD_ONLY,,,,82,98,
Afkw5zc6ws4cnXA3dAJD1,e3174f4b-1281-4c96-af8e-221262b8e470,རྗེ་གྲུབ་ཐོབ་ཆེན་པོས་ལྷ་ལྡན་ཇོ་བོ་རིན་པོ་ཆེའི་དྲུང་དུ་གསོལ་འདེབས་གནང་བའི་རྡོ་རྗེའི་གསུང་བྱིན་རླབས་བདུད་རྩིའི་སྤྲིན་ཕུང་འཕྲོ་བ་བཞུགས་སོ། །,bo,d2e5102e-46e1-4a00-b05a-2e75ec7ad482,,,,,OLD_ONLY,,,,74,100,
Eeh2ksVZ09WKurOQzbovx,0ef89afc-2c72-4dd4-a1e7-de0499a28ae3,༄༅། །རྗེ་བཙུན་བློ་བཟང་ཆོས་ཀྱི་རྒྱལ་མཚན་གྱིས་མཛད་པའི་གཏོར་མ་བརྒྱ་རྩ་བཞུགས་སོ།།,bo,c5c4cef4-01b1-4096-8f10-6aeb4e695f8b,,,,,OLD_ONLY,,,,268,,
RufOMKRkqPI34Y3lu2bku,bed75151-000b-49c8-b54b-4b843de354a2,༄༅། །བཅོམ་ལྡན་འདས་མགོན་པོ་ཚེ་དཔག་མེད་ཀྱི་བསྟོད་པ་འཆི་བ་མེད་པའི་རྒྱལ་པོ་ཞེས་བྱ་བ་བཞུགས་སོ།,bo,79dd1750-f65b-4817-9b8b-de759ca44373,,,,,OLD_ONLY,,,,176,,
EBE7onndKpkbuTJxDg7yC,094ecdb7-3fd5-4015-9951-5d97f5f70367,རྡོ་རྗེ་རྣམ་པར་འཇོམས་པའི་གཟུངས་བཞུགས་སོ། །,bo,d666cf88-04e7-4be6-9e81-8b8477457992,,,,,OLD_ONLY,,,,46,16,
AJK0t6iVfnezq8HiLKOLn,1e9140b5-f137-443a-9940-957cd6881983,༄༅། །མཁས་གྲུབ་ཁྱུང་པོ་རྣལ་འབྱོར་ལ་བསྔགས་པ་ཨུ་དུམྦ་རའི་འཛུམ་ཟེར་ཅེས་བྱ་བ་བཞུགས་སོ། །,bo,2476db90-4499-4c75-93d0-6749670a4c5e,,,,,OLD_ONLY,,,,53,,
ERALMEPqY8JfiTpLMRGzJ,088a6628-04cc-4538-b412-d752ba6a880e,༄༅། །གཏོར་མ་ཆ་གསུམ་གྱི་ཆོག་ག་བཞུགས་སོ།,bo,3be4921c-40a1-4a72-82fa-c53747b8b98a,,,,,OLD_ONLY,,,,149,,
